0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000002 0.000002 0.000002 0.000003 0.000003 0.000004 0.000005 0.000006 0.000007 0.000009 0.000010 0.000012 0.000015 0.000017 0.000020 0.000023 0.000026 0.000030 0.000034 0.000039 0.000044 0.000049 0.000055 0.000061 0.000067 0.000074 0.000081 0.000088 0.000095 0.000102 0.000110 0.000117 0.000124 0.000131 0.000137 0.000143 0.000149 0.000154 0.000158 0.000162 0.000165 0.000167 0.000168 0.000169 0.000168 0.000167 0.000165 0.000162 0.000158 0.000154 0.000149 0.000143 0.000137 0.000131 0.000124 0.000117 0.000110 0.000102 0.000095 0.000088 0.000081 0.000074 0.000067 0.000061 0.000055 0.000049 0.000044 0.000039 0.000034 0.000030 0.000026 0.000023 0.000020 0.000017 0.000015 0.000012 0.000010 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000
0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000002 0.000002 0.000003 0.000003 0.000004 0.000005 0.000006 0.000008 0.000009 0.000011 0.000013 0.000015 0.000018 0.000021 0.000024 0.000028 0.000032 0.000037 0.000042 0.000048 0.000054 0.000060 0.000067 0.000074 0.000082 0.000090 0.000099 0.000107 0.000116 0.000125 0.000134 0.000143 0.000152 0.000160 0.000168 0.000175 0.000182 0.000188 0.000194 0.000198 0.000202 0.000204 0.000206 0.000206 0.000206 0.000204 0.000202 0.000198 0.000194 0.000188 0.000182 0.000175 0.000168 0.000160 0.000152 0.000143 0.000134 0.000125 0.000116 0.000107 0.000099 0.000090 0.000082 0.000074 0.000067 0.000060 0.000054 0.000048 0.000042 0.000037 0.000032 0.000028 0.000024 0.000021 0.000018 0.000015 0.000013 0.000011 0.000009 0.000008 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000
0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000002 0.000002 0.000003 0.000003 0.000004 0.000005 0.000006 0.000008 0.000009 0.000011 0.000013 0.000016 0.000018 0.000022 0.000025 0.000029 0.000034 0.000039 0.000045 0.000051 0.000058 0.000065 0.000073 0.000082 0.000091 0.000100 0.000110 0.000120 0.000131 0.000142 0.000152 0.000163 0.000174 0.000185 0.000195 0.000204 0.000213 0.000222 0.000229 0.000236 0.000241 0.000246 0.000249 0.000251 0.000251 0.000251 0.000249 0.000246 0.000241 0.000236 0.000229 0.000222 0.000213 0.000204 0.000195 0.000185 0.000174 0.000163 0.000152 0.000142 0.000131 0.000120 0.000110 0.000100 0.000091 0.000082 0.000073 0.000065 0.000058 0.000051 0.000045 0.000039 0.000034 0.000029 0.000025 0.000022 0.000018 0.000016 0.000013 0.000011 0.000009 0.000008 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000
0.000000 0.000001 0.000001 0.000001 0.000001 0.000002 0.000002 0.000003 0.000003 0.000004 0.000005 0.000006 0.000008 0.000009 0.000011 0.000013 0.000016 0.000019 0.000022 0.000026 0.000031 0.000036 0.000041 0.000047 0.000054 0.000062 0.000070 0.000079 0.000089 0.000099 0.000110 0.000121 0.000133 0.000146 0.000158 0.000171 0.000185 0.000198 0.000211 0.000223 0.000236 0.000247 0.000258 0.000269 0.000278 0.000285 0.000292 0.000297 0.000301 0.000304 0.000304 0.000304 0.000301 0.000297 0.000292 0.000285 0.000278 0.000269 0.000258 0.000247 0.000236 0.000223 0.000211 0.000198 0.000185 0.000171 0.000158 0.000146 0.000133 0.000121 0.000110 0.000099 0.000089 0.000079 0.000070 0.000062 0.000054 0.000047 0.000041 0.000036 0.000031 0.000026 0.000022 0.000019 0.000016 0.000013 0.000011 0.000009 0.000008 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000
0.000000 0.000001 0.000001 0.000001 0.000002 0.000002 0.000003 0.000003 0.000004 0.000005 0.000006 0.000008 0.000009 0.000011 0.000013 0.000016 0.000019 0.000023 0.000027 0.000032 0.000037 0.000043 0.000050 0.000057 0.000065 0.000074 0.000084 0.000095 0.000107 0.000119 0.000132 0.000146 0.000160 0.000175 0.000191 0.000206 0.000222 0.000238 0.000254 0.000269 0.000284 0.000298 0.000311 0.000324 0.000334 0.000344 0.000352 0.000358 0.000363 0.000366 0.000367 0.000366 0.000363 0.000358 0.000352 0.000344 0.000334 0.000324 0.000311 0.000298 0.000284 0.000269 0.000254 0.000238 0.000222 0.000206 0.000191 0.000175 0.000160 0.000146 0.000132 0.000119 0.000107 0.000095 0.000084 0.000074 0.000065 0.000057 0.000050 0.000043 0.000037 0.000032 0.000027 0.000023 0.000019 0.000016 0.000013 0.000011 0.000009 0.000008 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000000
0.000000 0.000001 0.000001 0.000002 0.000002 0.000003 0.000003 0.000004 0.000005 0.000006 0.000007 0.000009 0.000011 0.000013 0.000016 0.000019 0.000023 0.000027 0.000032 0.000038 0.000044 0.000051 0.000059 0.000068 0.000078 0.000089 0.000101 0.000114 0.000128 0.000143 0.000158 0.000175 0.000192 0.000210 0.000229 0.000247 0.000266 0.000285 0.000304 0.000323 0.000340 0.000357 0.000373 0.000388 0.000401 0.000412 0.000422 0.000429 0.000435 0.000438 0.000439 0.000438 0.000435 0.000429 0.000422 0.000412 0.000401 0.000388 0.000373 0.000357 0.000340 0.000323 0.000304 0.000285 0.000266 0.000247 0.000229 0.000210 0.000192 0.000175 0.000158 0.000143 0.000128 0.000114 0.000101 0.000089 0.000078 0.000068 0.000059 0.000051 0.000044 0.000038 0.000032 0.000027 0.000023 0.000019 0.000016 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000000
0.000000 0.000001 0.000001 0.000002 0.000002 0.000003 0.000004 0.000005 0.000006 0.000007 0.000009 0.000011 0.000013 0.000016 0.000019 0.000023 0.000027 0.000033 0.000038 0.000045 0.000053 0.000061 0.000071 0.000082 0.000093 0.000106 0.000121 0.000136 0.000152 0.000170 0.000189 0.000209 0.000229 0.000251 0.000273 0.000295 0.000318 0.000340 0.000363 0.000385 0.000406 0.000426 0.000445 0.000462 0.000478 0.000492 0.000503 0.000512 0.000519 0.000523 0.000524 0.000523 0.000519 0.000512 0.000503 0.000492 0.000478 0.000462 0.000445 0.000426 0.000406 0.000385 0.000363 0.000340 0.000318 0.000295 0.000273 0.000251 0.000229 0.000209 0.000189 0.000170 0.000152 0.000136 0.000121 0.000106 0.000093 0.000082 0.000071 0.000061 0.000053 0.000045 0.000038 0.000033 0.000027 0.000023 0.000019 0.000016 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000002 0.000002 0.000001 0.000001 0.000000
0.000000 0.000001 0.000002 0.000002 0.000003 0.000004 0.000004 0.000006 0.000007 0.000009 0.000010 0.000013 0.000016 0.000019 0.000023 0.000027 0.000033 0.000039 0.000046 0.000054 0.000063 0.000073 0.000084 0.000097 0.000111 0.000126 0.000143 0.000161 0.000181 0.000202 0.000224 0.000247 0.000272 0.000297 0.000324 0.000350 0.000377 0.000404 0.000430 0.000457 0.000482 0.000506 0.000528 0.000549 0.000567 0.000583 0.000597 0.000607 0.000615 0.000620 0.000622 0.000620 0.000615 0.000607 0.000597 0.000583 0.000567 0.000549 0.000528 0.000506 0.000482 0.000457 0.000430 0.000404 0.000377 0.000350 0.000324 0.000297 0.000272 0.000247 0.000224 0.000202 0.000181 0.000161 0.000143 0.000126 0.000111 0.000097 0.000084 0.000073 0.000063 0.000054 0.000046 0.000039 0.000033 0.000027 0.000023 0.000019 0.000016 0.000013 0.000010 0.000009 0.000007 0.000006 0.000004 0.000004 0.000003 0.000002 0.000002 0.000001 0.000000
0.000000 0.000002 0.000002 0.000003 0.000003 0.000004 0.000005 0.000007 0.000008 0.000010 0.000012 0.000015 0.000018 0.000022 0.000027 0.000032 0.000038 0.000046 0.000054 0.000063 0.000074 0.000086 0.000099 0.000114 0.000131 0.000149 0.000169 0.000190 0.000213 0.000238 0.000264 0.000292 0.000321 0.000351 0.000382 0.000413 0.000445 0.000477 0.000508 0.000539 0.000568 0.000597 0.000623 0.000647 0.000669 0.000688 0.000704 0.000717 0.000726 0.000732 0.000734 0.000732 0.000726 0.000717 0.000704 0.000688 0.000669 0.000647 0.000623 0.000597 0.000568 0.000539 0.000508 0.000477 0.000445 0.000413 0.000382 0.000351 0.000321 0.000292 0.000264 0.000238 0.000213 0.000190 0.000169 0.000149 0.000131 0.000114 0.000099 0.000086 0.000074 0.000063 0.000054 0.000046 0.000038 0.000032 0.000027 0.000022 0.000018 0.000015 0.000012 0.000010 0.000008 0.000007 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000000
0.000000 0.000002 0.000002 0.000003 0.000004 0.000005 0.000006 0.000008 0.000010 0.000012 0.000015 0.000018 0.000022 0.000026 0.000032 0.000038 0.000045 0.000054 0.000063 0.000074 0.000087 0.000101 0.000117 0.000134 0.000154 0.000175 0.000198 0.000223 0.000251 0.000280 0.000311 0.000343 0.000377 0.000412 0.000448 0.000485 0.000523 0.000560 0.000597 0.000633 0.000668 0.000701 0.000732 0.000760 0.000786 0.000808 0.000827 0.000842 0.000853 0.000859 0.000862 0.000859 0.000853 0.000842 0.000827 0.000808 0.000786 0.000760 0.000732 0.000701 0.000668 0.000633 0.000597 0.000560 0.000523 0.000485 0.000448 0.000412 0.000377 0.000343 0.000311 0.000280 0.000251 0.000223 0.000198 0.000175 0.000154 0.000134 0.000117 0.000101 0.000087 0.000074 0.000063 0.000054 0.000045 0.000038 0.000032 0.000026 0.000022 0.000018 0.000015 0.000012 0.000010 0.000008 0.000006 0.000005 0.000004 0.000003 0.000002 0.000002 0.000000
0.000000 0.000002 0.000003 0.000004 0.000005 0.000006 0.000007 0.000009 0.000011 0.000014 0.000017 0.000021 0.000025 0.000031 0.000037 0.000044 0.000053 0.000063 0.000074 0.000087 0.000101 0.000118 0.000136 0.000157 0.000179 0.000204 0.000232 0.000261 0.000293 0.000327 0.000363 0.000401 0.000440 0.000482 0.000524 0.000567 0.000611 0.000654 0.000697 0.000739 0.000780 0.000819 0.000855 0.000888 0.000918 0.000944 0.000966 0.000984 0.000996 0.001004 0.001007 0.001004 0.000996 0.000984 0.000966 0.000944 0.000918 0.000888 0.000855 0.000819 0.000780 0.000739 0.000697 0.000654 0.000611 0.000567 0.000524 0.000482 0.000440 0.000401 0.000363 0.000327 0.000293 0.000261 0.000232 0.000204 0.000179 0.000157 0.000136 0.000118 0.000101 0.000087 0.000074 0.000063 0.000053 0.000044 0.000037 0.000031 0.000025 0.000021 0.000017 0.000014 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000002 0.000000
0.000000 0.000003 0.000003 0.000004 0.000005 0.000007 0.000008 0.000010 0.000013 0.000016 0.000020 0.000024 0.000029 0.000036 0.000043 0.000051 0.000061 0.000073 0.000086 0.000101 0.000118 0.000137 0.000158 0.000182 0.000209 0.000238 0.000269 0.000304 0.000340 0.000380 0.000422 0.000466 0.000512 0.000560 0.000609 0.000659 0.000710 0.000760 0.000810 0.000859 0.000907 0.000952 0.000994 0.001033 0.001068 0.001098 0.001123 0.001144 0.001158 0.001167 0.001170 0.001167 0.001158 0.001144 0.001123 0.001098 0.001068 0.001033 0.000994 0.000952 0.000907 0.000859 0.000810 0.000760 0.000710 0.000659 0.000609 0.000560 0.000512 0.000466 0.000422 0.000380 0.000340 0.000304 0.000269 0.000238 0.000209 0.000182 0.000158 0.000137 0.000118 0.000101 0.000086 0.000073 0.000061 0.000051 0.000043 0.000036 0.000029 0.000024 0.000020 0.000016 0.000013 0.000010 0.000008 0.000007 0.000005 0.000004 0.000003 0.000003 0.000000
0.000000 0.000003 0.000004 0.000005 0.000006 0.000008 0.000010 0.000012 0.000015 0.000019 0.000023 0.000028 0.000034 0.000041 0.000050 0.000059 0.000071 0.000084 0.000099 0.000117 0.000136 0.000158 0.000183 0.000211 0.000241 0.000275 0.000311 0.000351 0.000394 0.000439 0.000488 0.000539 0.000592 0.000647 0.000704 0.000762 0.000821 0.000879 0.000937 0.000994 0.001049 0.001101 0.001149 0.001194 0.001235 0.001270 0.001299 0.001323 0.001340 0.001350 0.001353 0.001350 0.001340 0.001323 0.001299 0.001270 0.001235 0.001194 0.001149 0.001101 0.001049 0.000994 0.000937 0.000879 0.000821 0.000762 0.000704 0.000647 0.000592 0.000539 0.000488 0.000439 0.000394 0.000351 0.000311 0.000275 0.000241 0.000211 0.000183 0.000158 0.000136 0.000117 0.000099 0.000084 0.000071 0.000059 0.000050 0.000041 0.000034 0.000028 0.000023 0.000019 0.000015 0.000012 0.000010 0.000008 0.000006 0.000005 0.000004 0.000003 0.000000
0.000000 0.000003 0.000004 0.000006 0.000007 0.000009 0.000011 0.000014 0.000017 0.000021 0.000026 0.000032 0.000039 0.000047 0.000057 0.000068 0.000082 0.000097 0.000114 0.000134 0.000157 0.000182 0.000211 0.000242 0.000278 0.000316 0.000358 0.000404 0.000453 0.000506 0.000561 0.000620 0.000681 0.000745 0.000810 0.000877 0.000944 0.001012 0.001078 0.001144 0.001207 0.001267 0.001323 0.001374 0.001421 0.001461 0.001495 0.001522 0.001541 0.001553 0.001557 0.001553 0.001541 0.001522 0.001495 0.001461 0.001421 0.001374 0.001323 0.001267 0.001207 0.001144 0.001078 0.001012 0.000944 0.000877 0.000810 0.000745 0.000681 0.000620 0.000561 0.000506 0.000453 0.000404 0.000358 0.000316 0.000278 0.000242 0.000211 0.000182 0.000157 0.000134 0.000114 0.000097 0.000082 0.000068 0.000057 0.000047 0.000039 0.000032 0.000026 0.000021 0.000017 0.000014 0.000011 0.000009 0.000007 0.000006 0.000004 0.000003 0.000000
0.000000 0.000004 0.000005 0.000006 0.000008 0.000010 0.000013 0.000016 0.000020 0.000024 0.000030 0.000037 0.000045 0.000054 0.000065 0.000078 0.000093 0.000111 0.000131 0.000154 0.000179 0.000209 0.000241 0.000278 0.000318 0.000362 0.000410 0.000462 0.000519 0.000579 0.000643 0.000710 0.000780 0.000853 0.000928 0.001004 0.001081 0.001158 0.001235 0.001309 0.001381 0.001450 0.001514 0.001573 0.001626 0.001673 0.001711 0.001742 0.001765 0.001778 0.001783 0.001778 0.001765 0.001742 0.001711 0.001673 0.001626 0.001573 0.001514 0.001450 0.001381 0.001309 0.001235 0.001158 0.001081 0.001004 0.000928 0.000853 0.000780 0.000710 0.000643 0.000579 0.000519 0.000462 0.000410 0.000362 0.000318 0.000278 0.000241 0.000209 0.000179 0.000154 0.000131 0.000111 0.000093 0.000078 0.000065 0.000054 0.000045 0.000037 0.000030 0.000024 0.000020 0.000016 0.000013 0.000010 0.000008 0.000006 0.000005 0.000004 0.000000
0.000000 0.000004 0.000006 0.000007 0.000009 0.000012 0.000015 0.000018 0.000023 0.000028 0.000034 0.000042 0.000051 0.000062 0.000074 0.000089 0.000106 0.000126 0.000149 0.000175 0.000204 0.000238 0.000275 0.000316 0.000362 0.000412 0.000467 0.000527 0.000591 0.000659 0.000732 0.000808 0.000888 0.000971 0.001057 0.001144 0.001231 0.001319 0.001406 0.001491 0.001573 0.001651 0.001724 0.001792 0.001852 0.001905 0.001949 0.001984 0.002010 0.002025 0.002030 0.002025 0.002010 0.001984 0.001949 0.001905 0.001852 0.001792 0.001724 0.001651 0.001573 0.001491 0.001406 0.001319 0.001231 0.001144 0.001057 0.000971 0.000888 0.000808 0.000732 0.000659 0.000591 0.000527 0.000467 0.000412 0.000362 0.000316 0.000275 0.000238 0.000204 0.000175 0.000149 0.000126 0.000106 0.000089 0.000074 0.000062 0.000051 0.000042 0.000034 0.000028 0.000023 0.000018 0.000015 0.000012 0.000009 0.000007 0.000006 0.000004 0.000000
0.000000 0.000005 0.000006 0.000008 0.000010 0.000013 0.000016 0.000021 0.000026 0.000032 0.000039 0.000048 0.000058 0.000070 0.000084 0.000101 0.000121 0.000143 0.000169 0.000198 0.000232 0.000269 0.000311 0.000358 0.000410 0.000467 0.000529 0.000597 0.000669 0.000747 0.000829 0.000916 0.001007 0.001101 0.001197 0.001296 0.001395 0.001495 0.001593 0.001690 0.001783 0.001871 0.001954 0.002030 0.002099 0.002159 0.002209 0.002248 0.002277 0.002295 0.002301 0.002295 0.002277 0.002248 0.002209 0.002159 0.002099 0.002030 0.001954 0.001871 0.001783 0.001690 0.001593 0.001495 0.001395 0.001296 0.001197 0.001101 0.001007 0.000916 0.000829 0.000747 0.000669 0.000597 0.000529 0.000467 0.000410 0.000358 0.000311 0.000269 0.000232 0.000198 0.000169 0.000143 0.000121 0.000101 0.000084 0.000070 0.000058 0.000048 0.000039 0.000032 0.000026 0.000021 0.000016 0.000013 0.000010 0.000008 0.000006 0.000005 0.000000
